today,interviewer,municipality,hh_m/male_infant,hh_m/male_young,hh_m/male_child,hh_m/male_adult,hh_m/male_senior,hh_f/female_infant,hh_f/female_young,hh_f/female_child,hh_f/female_adult,hh_f/female_senior,hh_males,hh_females,hh_total,hh_confirm,land_tenure,single_headed,single_headed_sex,pregnant_lactating,disabled_ill_male,disabled_ill_female,pre_income_primary,pre_income_primary_other,post_income_primary,post_income_primary_other,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,B11,B12,B13,B14,C15,C16,C17,C18,C19,C20,D21,D22,D23,D24,D25,D26,D27,D28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,meta/instanceID,_uuid,_submission_time
3/27/2015,Carl John Roxas,PH061917008_CA362,0,0,1,1,0,0,0,1,1,0,2,2,4,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,neither,neither,agree,agree,disagree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,disagree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:83b7f647-1917-4a00-8b7b-ca3e929a5803,83b7f647-1917-4a00-8b7b-ca3e929a5803,2015-03-27T10:09:25
3/27/2015,Carl John Roxas,PH061917004_CA355,0,1,1,2,0,0,0,0,1,0,4,1,5,OK,own,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,neither,neither,agree,disagree,agree,agree,agree,agree,neither,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:2ab6a67c-2044-45b9-81c5-e34859ff0b7b,2ab6a67c-2044-45b9-81c5-e34859ff0b7b,2015-03-27T10:09:27
3/27/2015,Angelie Cala-ay,PH061917004_CA353,0,0,1,1,0,0,0,0,2,0,2,2,4,OK,free_private,yes,female,0,0,1,remittance,n/a,livestock_poultry,n/a,agree,agree,disagree,neither,agree,agree,agree,agree,neither,neither,agree,agree,neither,neither,agree,agree,agree,agree,agree,agree,agree,neither,agree,neither,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:990edaa4-ada6-45b0-9b0a-68139186207f,990edaa4-ada6-45b0-9b0a-68139186207f,2015-03-27T10:09:28
3/27/2015,Jhean Mae Grace Lingco,PH061903018_CA098,0,2,0,0,1,0,0,0,1,1,3,2,5,OK,free_private,no,n/a,0,0,0,daily_wage,n/a,small_business,n/a,neither,neither,neither,na,agree,agree,agree,agree_strongly,neither,neither,neither,neither,neither,agree,neither,neither,neither,neither,neither,agree,neither,neither,neither,neither,neither,neither,na,agree,agree,agree_strongly,neither,neither,neither,neither,agree,neither,neither,neither,uuid:6032f494-0071-4870-ad13-df56f5f01153,6032f494-0071-4870-ad13-df56f5f01153,2015-03-27T10:09:29
3/27/2015,Danica Boco,PH061903018_CA099,0,0,0,2,0,0,0,0,1,1,2,2,4,OK,rent,no,n/a,0,0,0,daily_wage,n/a,daily_wage,n/a,disagree,disagree,disagree,neither,disagree,agree,neither,neither,na,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,neither,disagree,disagree,neither,neither,neither,disagree,disagree,disagree,neither,disagree,agree,agree,agree,agree,agree,neither,neither,neither,uuid:06a71bbc-3a87-4792-883a-7e21e5cdeb3d,06a71bbc-3a87-4792-883a-7e21e5cdeb3d,2015-03-27T10:09:30
3/27/2015,Carl John Roxas,PH061903018_CA111,0,1,2,1,0,0,0,1,0,0,4,1,5,OK,free_private,yes,male,0,0,0,daily_wage,n/a,fishing,n/a,disagree,agree,disagree,disagree,agree,neither,neither,agree,disagree,disagree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:fc0c603c-1094-444a-8b88-c82337ea1c35,fc0c603c-1094-444a-8b88-c82337ea1c35,2015-03-27T10:09:32
3/27/2015,Angelie Cala-ay,PH061917004_CA356,0,0,2,1,1,0,0,1,0,0,4,1,5,OK,own,yes,male,0,0,0,agriculture,n/a,livestock_poultry,n/a,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,disagree,agree,agree,agree,neither,neither,agree,neither,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,uuid:ab810e1d-0cc2-4d8c-b948-cb384c418291,ab810e1d-0cc2-4d8c-b948-cb384c418291,2015-03-27T10:10:14
3/27/2015,Jinkelyn Antatico,PH061909007_CA213,0,0,0,1,0,0,0,1,0,1,1,2,3,OK,free_private,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,agree,agree,agree,agree_strongly,agree,agree_strongly,unsure,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,agree,agree_strongly,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:3549591c-d2fa-419d-a5b9-a6f80fca4e70,3549591c-d2fa-419d-a5b9-a6f80fca4e70,2015-03-27T10:31:37
3/24/2015,Jinkelyn Antatico,PH061909017_CA223,0,1,1,1,0,0,0,1,1,0,3,2,5,OK,own_rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,disagree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,uuid:8aaadcd1-ca5e-4c07-8a52-50102f00fbca,8aaadcd1-ca5e-4c07-8a52-50102f00fbca,2015-03-27T10:32:19
3/24/2015,Jinkelyn Antatico,PH061909017_CA224,0,0,0,0,0,0,0,0,1,1,0,2,2,OK,own_rent,yes,female,0,0,0,agri_worker,n/a,agriculture,n/a,neither,neither,disagree,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,neither,agree,neither,neither,disagree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:23f7bfc7-bebc-48e0-b0f8-446f0fe51a72,23f7bfc7-bebc-48e0-b0f8-446f0fe51a72,2015-03-27T10:32:20
1/2/2013,Jon Bernadette Lema,PH061909004_CA204,0,1,1,2,0,0,0,2,2,0,4,4,8,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agriculture,n/a,agree,agree,disagree_strongly,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,disagree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:3a5d234a-50a9-45a9-ad95-b63e1b314826,3a5d234a-50a9-45a9-ad95-b63e1b314826,2015-03-27T10:32:22
1/2/2013,Jon Bernadette Lema,PH061909031_CA253,0,2,0,1,0,0,1,1,1,0,3,3,6,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree_strongly,disagree,disagree,agree,agree,agree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,na,agree,agree,agree,agree,na,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:a6f19ba4-083a-4345-a111-826efae0c4b4,a6f19ba4-083a-4345-a111-826efae0c4b4,2015-03-27T10:32:25
1/2/2013,Jon Bernadette Lema,PH061909031_CA251,0,0,0,2,0,0,0,0,1,0,2,1,3,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,disagree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,na,agree,agree,na,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:9d4c36b5-8c20-42f8-ba73-2b8a20b3713b,9d4c36b5-8c20-42f8-ba73-2b8a20b3713b,2015-03-27T10:32:36
1/2/2013,Jon Bernadette Lema,PH061909028_CA241,0,0,0,1,0,0,0,2,1,0,1,3,4,OK,own,no,n/a,0,0,0,other,Plantation,other,Plantation,disagree,disagree,disagree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:0bb0ddba-3174-460b-876a-cbefd70b866c,0bb0ddba-3174-460b-876a-cbefd70b866c,2015-03-27T10:32:45
1/2/2013,Jon Bernadette Lema,PH061909012_CA222,0,0,2,1,0,0,0,0,1,0,3,1,4,OK,free_private,no,n/a,0,0,0,fishing,n/a,fishing,n/a,agree,agree,disagree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:006b93bf-7315-4907-8103-a901acfb6076,006b93bf-7315-4907-8103-a901acfb6076,2015-03-27T10:32:52
1/2/2013,Jon Bernadette Lema,PH061909012_CA221,0,0,0,0,0,0,0,0,1,0,0,1,1,OK,free_private,yes,female,0,0,0,weaving,n/a,weaving,n/a,disagree,disagree_strongly,disagree,agree,agree,agree,agree,agree_strongly,na,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,na,agree,agree,na,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:6a41fb19-6c99-41c2-97c0-bb65171df296,6a41fb19-6c99-41c2-97c0-bb65171df296,2015-03-27T10:33:01
1/2/2013,Jon Bernadette Lema,PH061909020_CA231,0,0,0,1,0,0,0,1,1,0,1,2,3,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,disagree_strongly,agree,agree,na,agree,agree_strongly,na,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:2f073a8d-5e20-4a64-8d16-2d1f5f43163b,2f073a8d-5e20-4a64-8d16-2d1f5f43163b,2015-03-27T10:33:08
1/3/2013,Jon Bernadette Lema,PH061909006_CA206,0,0,1,1,1,0,1,1,1,1,3,4,7,OK,free_private,no,n/a,1,0,0,remittance,n/a,livestock_poultry,n/a,na,na,disagree,na,disagree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:fda2c180-354a-449b-ad88-d372a8ea7ee9,fda2c180-354a-449b-ad88-d372a8ea7ee9,2015-03-27T10:33:13
1/3/2013,Jon Bernadette Lema,PH061909006_CA210,0,0,2,1,0,0,0,0,0,0,3,0,3,OK,free_private,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,disagree,na,disagree,disagree,agree,agree_strongly,na,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,uuid:733d47bf-5b40-4d53-8bbc-adf522535216,733d47bf-5b40-4d53-8bbc-adf522535216,2015-03-27T10:33:19
1/3/2013,Jon Bernadette Lema,PH061909007_CA212,0,1,2,3,0,0,0,0,2,0,6,2,8,OK,own,no,n/a,0,0,0,agri_worker,n/a,other,Itikan,disagree,disagree,disagree,agree,disagree,agree,agree,agree_strongly,na,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree_strongly,agree,na,agree,disagree,agree,disagree,na,na,na,agree,agree,disagree,agree,disagree,agree,agree,agree,uuid:ef66bc03-5084-4c10-88c3-64ca4cdd12ea,ef66bc03-5084-4c10-88c3-64ca4cdd12ea,2015-03-27T10:33:25
3/23/2015,Ana Carmen Corcino,PH061910009_CA290,0,0,3,1,0,0,1,0,1,0,4,2,6,OK,ancestral_domain,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree_strongly,disagree,disagree_strongly,neither,disagree_strongly,agree,agree,agree_strongly,na,agree_strongly,agree,neither,neither,neither,agree,agree,neither,agree,neither,neither,neither,neither,neither,na,neither,neither,neither,agree,agree_strongly,na,unsure,agree,agree,agree_strongly,agree,unsure,agree,neither,uuid:1375bab0-d1d0-405d-bc13-1ce1936f3332,1375bab0-d1d0-405d-bc13-1ce1936f3332,2015-03-27T10:36:55
3/23/2015,Ana Carmen Corcino,PH061910009_CA289,0,0,0,1,0,1,0,0,1,0,1,2,3,OK,own_rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,neither,neither,disagree,agree,neither,agree_strongly,agree_strongly,agree_strongly,na,disagree,neither,neither,neither,neither,neither,agree,neither,agree,neither,agree,agree,neither,na,na,neither,disagree,neither,neither,agree_strongly,disagree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,neither,agree,agree_strongly,uuid:78196f75-0244-42c9-bc5a-062c8d2b5204,78196f75-0244-42c9-bc5a-062c8d2b5204,2015-03-27T10:36:56
3/23/2015,Ana Carmen Corcino,PH061910008_CA295,0,0,0,1,0,0,0,1,0,1,1,2,3,OK,free_private,yes,male,0,0,0,agri_worker,n/a,agriculture,n/a,disagree_strongly,disagree,neither,neither,neither,agree_strongly,agree_strongly,agree_strongly,agree_strongly,na,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,neither,neither,disagree_strongly,disagree_strongly,disagree_strongly,neither,agree_strongly,agree_strongly,agree_strongly,neither,neither,agree,neither,neither,unsure,agree,agree,uuid:6c2b4810-1d68-47ab-8506-d6ed4b473910,6c2b4810-1d68-47ab-8506-d6ed4b473910,2015-03-27T10:36:57
3/23/2015,Ana Carmen Corcino,PH061910006_CA286,0,2,0,1,0,0,0,0,1,0,3,1,4,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,neither,neither,disagree_strongly,neither,disagree,neither,neither,agree_strongly,na,disagree,agree_strongly,agree_strongly,disagree,agree,neither,agree_strongly,disagree,neither,neither,neither,neither,disagree,disagree,disagree_strongly,neither,neither,neither,neither,agree_strongly,unsure,unsure,neither,agree_strongly,agree_strongly,neither,agree,agree_strongly,agree_strongly,uuid:9e5b986b-8373-43f4-b7bd-5710701576aa,9e5b986b-8373-43f4-b7bd-5710701576aa,2015-03-27T10:36:58
3/24/2015,Jinkelyn Antatico,PH061910005_CA278,0,0,3,1,0,0,0,2,2,0,4,4,8,OK,own,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,na,agree,disagree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:37a0ed01-97b2-479b-9afc-f54024be380d,37a0ed01-97b2-479b-9afc-f54024be380d,2015-03-27T10:37:00
3/24/2015,Jinkelyn Antatico,PH061910005_CA279,0,0,0,0,1,0,0,0,0,1,1,1,2,OK,free_private,no,n/a,0,1,1,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,disagree,disagree,agree,agree,agree_strongly,unsure,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,disagree,na,agree,agree,na,disagree,agree,agree,disagree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,uuid:8d84d56f-3ff1-4b7a-bb4e-e762fbf63735,8d84d56f-3ff1-4b7a-bb4e-e762fbf63735,2015-03-27T10:37:01
3/24/2015,Jinkelyn Antatico,PH061910005_CA281,0,1,1,1,0,0,0,1,1,0,3,2,5,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,neither,disagree,agree,agree,agree,agree,agree_strongly,na,agree,agree,agree_strongly,agree,agree,agree,agree,disagree,disagree,agree,agree,disagree,disagree,agree,agree,agree,disagree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,uuid:2a619c49-c456-43fa-be88-4c33bd665204,2a619c49-c456-43fa-be88-4c33bd665204,2015-03-27T10:37:02
3/24/2015,Jinkelyn Antatico,PH061910005_CA275,1,0,0,1,0,1,0,0,1,0,2,2,4,OK,free_private,no,n/a,0,0,1,agri_worker,n/a,agri_worker,n/a,agree,neither,agree,agree,agree,agree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:6efb6d52-6238-437e-ac05-03984f086b26,6efb6d52-6238-437e-ac05-03984f086b26,2015-03-27T10:37:03
3/24/2015,Jinkelyn Antatico,PH061909011_CA216,0,1,0,1,1,0,0,2,0,0,3,2,5,OK,own_rent,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,disagree,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,na,agree,agree,agree,agree,agree,agree,unsure,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,uuid:d83648cb-eaca-4972-9989-8b4bf036e2ca,d83648cb-eaca-4972-9989-8b4bf036e2ca,2015-03-27T10:37:05
3/24/2015,Jinkelyn Antatico,PH061909011_CA217,0,2,0,1,0,0,0,0,1,0,3,1,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,neither,agree,agree,agree,agree,disagree,agree_strongly,na,agree,agree,agree,agree,agree,neither,neither,agree,agree,agree,agree,agree,disagree,agree,agree,na,agree,agree,agree,agree,na,agree,agree,agree,agree_strongly,agree,agree_strongly,agree,agree_strongly,uuid:9e77aa98-4735-4cd7-8c35-fdfe3590f235,9e77aa98-4735-4cd7-8c35-fdfe3590f235,2015-03-27T10:37:06
3/24/2015,Jinkelyn Antatico,PH061909032_CA256,0,0,0,1,0,0,0,0,2,0,1,2,3,OK,free_private,no,n/a,1,0,0,agri_worker,n/a,agri_worker,n/a,agree_strongly,agree_strongly,disagree,agree,agree,agree,agree_strongly,agree_strongly,na,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree_strongly,agree,agree,agree,agree,agree,na,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:38378aab-1357-496e-a3b0-f2cd1229f785,38378aab-1357-496e-a3b0-f2cd1229f785,2015-03-27T10:37:07
3/24/2015,Jinkelyn Antatico,PH061909032_CA260,1,0,0,1,0,0,0,0,1,0,2,1,3,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,agree,na,agree,agree_strongly,agree_strongly,agree_strongly,unsure,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,na,agree,agree,na,agree,agree,agree,agree,agree,agree_strongly,agree,agree_strongly,agree,agree_strongly,agree,agree_strongly,agree,uuid:c9fc025d-5772-4f6f-84aa-681f161815e1,c9fc025d-5772-4f6f-84aa-681f161815e1,2015-03-27T10:37:08
3/24/2015,Jessa Marie Elvas,PH061910005_CA274,0,2,0,1,0,0,0,0,1,0,3,1,4,OK,free_private,no,n/a,1,0,0,skilled_labor,n/a,agriculture,n/a,disagree,disagree,agree_strongly,agree,agree,agree,agree,agree_strongly,neither,neither,agree,agree,agree,agree,agree_strongly,agree_strongly,neither,neither,agree,agree,disagree,na,na,neither,na,neither,neither,neither,agree,agree,agree,agree,agree_strongly,agree_strongly,agree,agree_strongly,agree,agree_strongly,uuid:45960a61-fcaf-4302-9f1e-aba0efa3a557,45960a61-fcaf-4302-9f1e-aba0efa3a557,2015-03-27T10:52:53
3/24/2015,Jessa Marie Elvas,PH061910005_CA270,0,0,0,1,1,0,0,0,0,1,2,1,3,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,na,agree,agree,agree,agree,neither,agree,agree_strongly,agree_strongly,agree,neither,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,na,disagree,na,neither,agree,neither,agree,agree_strongly,agree,agree_strongly,agree,agree,agree,agree_strongly,uuid:7bace2cf-67e2-4635-acf2-fd27c356a12b,7bace2cf-67e2-4635-acf2-fd27c356a12b,2015-03-27T10:52:54
3/24/2015,Jessa Marie Elvas,PH061909011_CA220,0,0,2,3,0,0,0,0,1,0,5,1,6,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,disagree,disagree,agree,neither,neither,agree,neither,agree_strongly,neither,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,neither,agree,disagree,agree,neither,disagree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree_strongly,agree,agree_strongly,uuid:06192210-438e-40df-88e5-8d3b613d3ea8,06192210-438e-40df-88e5-8d3b613d3ea8,2015-03-27T10:52:56
3/24/2015,Jessa Marie Elvas,PH061909032_CA258,0,1,0,1,0,1,0,0,1,0,2,2,4,OK,free_private,no,n/a,1,0,0,daily_wage,n/a,daily_wage,n/a,disagree,disagree,disagree,agree,agree,disagree,agree,agree_strongly,na,agree,agree,agree,neither,neither,agree,agree,agree_strongly,agree_strongly,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree_strongly,agree_strongly,agree,agree_strongly,agree_strongly,agree,agree_strongly,uuid:d2fedf44-fb2b-40b5-a95a-0a8c1ad536b4,d2fedf44-fb2b-40b5-a95a-0a8c1ad536b4,2015-03-27T10:52:57
3/24/2015,Jessa Marie Elvas,PH061909032_CA262,0,0,2,1,0,0,0,0,1,0,3,1,4,OK,own,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,neither,disagree,na,agree,agree,agree,agree_strongly,disagree,agree,neither,neither,agree,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,disagree,agree,agree,agree,neither,agree,agree,agree_strongly,agree,agree,neither,agree,agree_strongly,agree,agree,agree_strongly,agree,uuid:af7dd4ae-00ab-471f-8cac-b8ca17ce0118,af7dd4ae-00ab-471f-8cac-b8ca17ce0118,2015-03-27T10:52:58
3/24/2015,Jessa Marie Elvas,PH061909017_CA225,0,0,1,1,0,0,0,0,1,0,2,1,3,OK,rent,no,n/a,0,1,0,daily_wage,n/a,daily_wage,n/a,neither,agree_strongly,disagree,na,neither,agree,agree_strongly,agree_strongly,neither,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree_strongly,agree_strongly,agree,agree,disagree,disagree,disagree,neither,disagree,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:d238fdae-499f-4817-bf02-f69a249831e2,d238fdae-499f-4817-bf02-f69a249831e2,2015-03-27T10:52:59
3/26/2015,Ana Carmen Corcino,PH061909004_CA203,0,0,0,2,0,0,8,0,0,1,2,9,11,OK,free_private,yes,male,0,0,0,skilled_labor,n/a,skilled_labor,n/a,agree,agree,agree,na,agree,agree,agree,agree_strongly,agree,agree_strongly,agree,agree_strongly,agree,agree,agree,agree,agree_strongly,agree_strongly,agree,agree,agree,disagree,agree,neither,na,agree,agree,neither,agree,agree,agree,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,agree,agree_strongly,uuid:6b25b166-f213-4f11-8f64-5c14e32dfc47,6b25b166-f213-4f11-8f64-5c14e32dfc47,2015-03-27T10:53:01
3/26/2015,Jinkelyn Antatico,PH061909031_CA252,0,0,1,1,0,0,0,0,1,0,2,1,3,OK,own,no,n/a,0,0,0,agri_worker,n/a,agriculture,n/a,agree,agree,disagree,na,agree,agree,agree_strongly,agree_strongly,na,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree_strongly,disagree,agree,agree_strongly,agree_strongly,disagree,na,agree_strongly,disagree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,uuid:b7bdcfb1-06d6-4b47-8388-45ddc47c354b,b7bdcfb1-06d6-4b47-8388-45ddc47c354b,2015-03-27T10:53:03
3/26/2015,Jinkelyn Antatico,PH061909031_CA255,0,0,0,1,0,0,1,0,1,0,1,2,3,OK,own,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree_strongly,agree_strongly,agree,na,agree,agree,agree_strongly,agree_strongly,unsure,agree,agree,agree,agree,agree_strongly,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,disagree,na,agree,agree,disagree,na,agree,disagree,agree_strongly,agree,agree,agree,agree,agree_strongly,agree,agree,agree,uuid:f678a307-bdd3-40a9-b58a-9ca7631a6011,f678a307-bdd3-40a9-b58a-9ca7631a6011,2015-03-27T10:53:04
